wine
fold;numberOfClassfiers;samplingFactor;k;classificationAlgorithm;weightedTPRate;weightedFPRate;weightedAccuracy;weightedPrecision;weightedRecall;F
2;5;1.0;const;KnnAdaBoost;0.64953274;0.10566021;0.8367543;0.6944998;0.64953274;0.6678794
3;5;1.0;const;KnnAdaBoost;0.6542056;0.12707034;0.8294174;0.646059;0.6542056;0.64799756
5;5;1.0;const;KnnAdaBoost;0.56542057;0.15563159;0.78952307;0.56179225;0.56542057;0.556047
10;5;1.0;const;KnnAdaBoost;0.6728972;0.109463744;0.8487422;0.6710218;0.6728972;0.6681406
2;5;1.0;growing;KnnBagging;0.6401869;0.17118965;0.81611925;0.62209505;0.6401869;0.60466474
3;5;1.0;growing;KnnBagging;0.6962617;0.14942117;0.8447244;0.6541391;0.6962617;0.65686023
5;5;1.0;growing;KnnBagging;0.6542056;0.16769488;0.82059574;0.6289726;0.6542056;0.61746335
10;5;1.0;growing;KnnBagging;0.6588785;0.16499305;0.8253341;0.6185798;0.6588785;0.61458635
2;5;1.0;growing;KnnAdaBoost;0.6635514;0.11666486;0.83880687;0.6651135;0.6635514;0.66234916
3;5;1.0;growing;KnnAdaBoost;0.635514;0.16366947;0.8105948;0.6314703;0.635514;0.6153986
5;5;1.0;growing;KnnAdaBoost;0.6542056;0.13005307;0.8350947;0.64075804;0.6542056;0.6400853
10;5;1.0;growing;KnnAdaBoost;0.6728972;0.11941857;0.8422351;0.66967165;0.6728972;0.66787744
2;5;1.0;falling;KnnBagging;0.57476634;0.20583378;0.7656346;0.6312017;0.57476634;0.5384902
3;5;1.0;falling;KnnBagging;0.6682243;0.1675617;0.82559615;0.6554471;0.6682243;0.6263239
5;5;1.0;falling;KnnBagging;0.6635514;0.16037561;0.82823825;0.62986;0.6635514;0.62344736
10;5;1.0;falling;KnnBagging;0.64953274;0.16701008;0.81865233;0.59347975;0.64953274;0.6132363
2;5;1.0;falling;KnnAdaBoost;0.62616825;0.10336545;0.8269718;0.65141284;0.62616825;0.62965167
3;5;1.0;falling;KnnAdaBoost;0.57476634;0.18165325;0.7767491;0.57484525;0.57476634;0.56751716
5;5;1.0;falling;KnnAdaBoost;0.635514;0.12811543;0.8212944;0.6524252;0.635514;0.6303711
10;5;1.0;falling;KnnAdaBoost;0.6775701;0.13335209;0.8342431;0.6573405;0.6775701;0.6593068
2;10;0.1;const;KnnBagging;0.38785046;0.3135751;0.6606254;0.26301956;0.38785046;0.30883446
3;10;0.1;const;KnnBagging;0.57476634;0.22331709;0.76698846;0.49818054;0.57476634;0.5245193
5;10;0.1;const;KnnBagging;0.60280377;0.19683038;0.79240537;0.49957964;0.60280377;0.5441821
10;10;0.1;const;KnnBagging;0.5981308;0.19933428;0.787536;0.50650805;0.5981308;0.5439189
2;10;0.1;const;KnnAdaBoost;0.44859812;0.24390075;0.7126168;0.428035;0.44859812;0.42734414
3;10;0.1;const;KnnAdaBoost;0.57009345;0.16814953;0.782077;0.54958093;0.57009345;0.5489127
5;10;0.1;const;KnnAdaBoost;0.53271025;0.18962511;0.76434624;0.53412634;0.53271025;0.5203504
10;10;0.1;const;KnnAdaBoost;0.5233645;0.19169447;0.76244646;0.49246755;0.5233645;0.501781
2;10;0.1;growing;KnnBagging;0.4906542;0.27084744;0.71892744;0.46472293;0.4906542;0.4407592
3;10;0.1;growing;KnnBagging;0.53271025;0.24225135;0.73921305;0.4644024;0.53271025;0.4882289
5;10;0.1;growing;KnnBagging;0.57009345;0.21619935;0.76639885;0.49893364;0.57009345;0.5166215
10;10;0.1;growing;KnnBagging;0.60747665;0.20192273;0.79367185;0.5156098;0.60747665;0.54949814
2;10;0.1;growing;KnnAdaBoost;0.40186915;0.25755715;0.69156694;0.3692237;0.40186915;0.34452468
3;10;0.1;growing;KnnAdaBoost;0.35514018;0.18217044;0.70372957;0.45706323;0.35514018;0.35340688
5;10;0.1;growing;KnnAdaBoost;0.40186915;0.21792878;0.70327103;0.4723135;0.40186915;0.38873008
10;10;0.1;growing;KnnAdaBoost;0.50934577;0.21150617;0.7399336;0.52876663;0.50934577;0.49662095
2;10;0.1;falling;KnnBagging;0.54672897;0.24087149;0.7578391;0.5030562;0.54672897;0.4861467
3;10;0.1;falling;KnnBagging;0.4906542;0.2602798;0.72384053;0.45874238;0.4906542;0.42496738
5;10;0.1;falling;KnnBagging;0.50934577;0.26025158;0.733099;0.4766953;0.50934577;0.4529048
10;10;0.1;falling;KnnBagging;0.53271025;0.2455726;0.74392956;0.47730333;0.53271025;0.48399922
2;10;0.1;falling;KnnAdaBoost;0.43457943;0.26785636;0.6828981;0.48917717;0.43457943;0.36164552
3;10;0.1;falling;KnnAdaBoost;0.42990655;0.24318571;0.7032274;0.41792518;0.42990655;0.4176883
5;10;0.1;falling;KnnAdaBoost;0.39719626;0.2408238;0.69169796;0.46583667;0.39719626;0.40222892
10;10;0.1;falling;KnnAdaBoost;0.40654206;0.2631754;0.68143505;0.40111366;0.40654206;0.38657072
2;10;0.5;const;KnnBagging;0.6728972;0.1604457;0.8321469;0.60608494;0.6728972;0.6283005
3;10;0.5;const;KnnBagging;0.6635514;0.16879909;0.8209669;0.6057974;0.6635514;0.621869
5;10;0.5;const;KnnBagging;0.6168224;0.1860339;0.80098695;0.57152945;0.6168224;0.5634696
10;10;0.5;const;KnnBagging;0.6682243;0.1632465;0.8317319;0.68843573;0.6682243;0.6194878
2;10;0.5;const;KnnAdaBoost;0.64953274;0.1328301;0.82777977;0.6360554;0.64953274;0.6387242
3;10;0.5;const;KnnAdaBoost;0.635514;0.15033135;0.8131933;0.6305278;0.635514;0.6303152
5;10;0.5;const;KnnAdaBoost;0.6728972;0.11613845;0.8405756;0.67502767;0.6728972;0.6709228
10;10;0.5;const;KnnAdaBoost;0.7009346;0.10414296;0.8553804;0.7082909;0.7009346;0.69687957
2;10;0.5;growing;KnnBagging;0.6635514;0.16511716;0.82697177;0.6408361;0.6635514;0.62066805
3;10;0.5;growing;KnnBagging;0.6401869;0.18040206;0.81157744;0.5869585;0.6401869;0.5952217
5;10;0.5;growing;KnnBagging;0.6448598;0.17420334;0.8177789;0.57419926;0.6448598;0.58835083
10;10;0.5;growing;KnnBagging;0.6214953;0.1889117;0.7994367;0.56453425;0.6214953;0.57342
2;10;0.5;growing;KnnAdaBoost;0.6448598;0.1290945;0.83352256;0.6374723;0.6448598;0.63841915
3;10;0.5;growing;KnnAdaBoost;0.58878505;0.12814765;0.80478644;0.61084116;0.58878505;0.5901813
5;10;0.5;growing;KnnAdaBoost;0.62616825;0.13764574;0.81677437;0.6154372;0.62616825;0.61199665
10;10;0.5;growing;KnnAdaBoost;0.6962617;0.11646922;0.8516028;0.6958085;0.6962617;0.6892666
2;10;0.5;falling;KnnBagging;0.6168224;0.19351324;0.7937811;0.64069873;0.6168224;0.5712681
3;10;0.5;falling;KnnBagging;0.6448598;0.17883335;0.8155297;0.5991864;0.6448598;0.5954353
5;10;0.5;falling;KnnBagging;0.6168224;0.19254872;0.79801726;0.5240267;0.6168224;0.5591676
10;10;0.5;falling;KnnBagging;0.6542056;0.17555673;0.8205083;0.6114129;0.6542056;0.6047039
2;10;0.5;falling;KnnAdaBoost;0.6542056;0.12733689;0.8316229;0.6526841;0.6542056;0.64327574
3;10;0.5;falling;KnnAdaBoost;0.7056075;0.11849543;0.8510132;0.7068942;0.7056075;0.69581753
5;10;0.5;falling;KnnAdaBoost;0.7009346;0.107290775;0.8545288;0.70496774;0.7009346;0.6953441
10;10;0.5;falling;KnnAdaBoost;0.6682243;0.12249883;0.83636135;0.6684575;0.6682243;0.6664662
2;10;0.75;const;KnnBagging;0.6401869;0.16632542;0.8188269;0.5694723;0.6401869;0.59546393
3;10;0.75;const;KnnBagging;0.6728972;0.16127688;0.829199;0.7285077;0.6728972;0.63867253
5;10;0.75;const;KnnBagging;0.63084114;0.17235477;0.810311;0.5803669;0.63084114;0.59456044
10;10;0.75;const;KnnBagging;0.6775701;0.15570594;0.83151376;0.6726297;0.6775701;0.65124315
2;10;0.75;const;KnnAdaBoost;0.635514;0.13483916;0.8236745;0.625121;0.635514;0.6277688
3;10;0.75;const;KnnAdaBoost;0.6401869;0.12578827;0.82548696;0.6427185;0.6401869;0.637518
5;10;0.75;const;KnnAdaBoost;0.6401869;0.13060726;0.81815004;0.65372515;0.6401869;0.63926005
10;10;0.75;const;KnnAdaBoost;0.6682243;0.11478436;0.83673245;0.68552005;0.6682243;0.6739467
2;10;0.75;growing;KnnBagging;0.6448598;0.17843245;0.81524587;0.58595383;0.6448598;0.5967767
3;10;0.75;growing;KnnBagging;0.62616825;0.18802543;0.8038257;0.5930343;0.62616825;0.5765278
5;10;0.75;growing;KnnBagging;0.6682243;0.16569339;0.8300288;0.6608882;0.6682243;0.62226653
10;10;0.75;growing;KnnBagging;0.64953274;0.17129853;0.81692725;0.66215414;0.64953274;0.60673344
2;10;0.75;growing;KnnAdaBoost;0.6168224;0.13234042;0.8129313;0.632664;0.6168224;0.62369365
3;10;0.75;growing;KnnAdaBoost;0.6542056;0.12977877;0.82913357;0.6444924;0.6542056;0.64410764
5;10;0.75;growing;KnnAdaBoost;0.6728972;0.12684105;0.8347236;0.67546594;0.6728972;0.6711837
10;10;0.75;growing;KnnAdaBoost;0.69158876;0.10786416;0.85361165;0.6907293;0.69158876;0.68948936
2;10;0.75;falling;KnnBagging;0.6588785;0.16552041;0.8245043;0.6000277;0.6588785;0.6131862
3;10;0.75;falling;KnnBagging;0.6869159;0.15663452;0.83937466;0.6673796;0.6869159;0.6429557
5;10;0.75;falling;KnnBagging;0.64953274;0.17296591;0.8192855;0.6424151;0.64953274;0.5978708
10;10;0.75;falling;KnnBagging;0.6588785;0.17056575;0.8222334;0.605657;0.6588785;0.61331713
2;10;0.75;falling;KnnAdaBoost;0.6214953;0.11951851;0.8176915;0.6446514;0.6214953;0.6304104
3;10;0.75;falling;KnnAdaBoost;0.48598135;0.13867055;0.7695213;0.58772516;0.48598135;0.49328628
5;10;0.75;falling;KnnAdaBoost;0.60747665;0.14564517;0.80974317;0.60076624;0.60747665;0.5930098
10;10;0.75;falling;KnnAdaBoost;0.6869159;0.11824891;0.84236616;0.68654674;0.6869159;0.6796654
2;10;0.9;const;KnnBagging;0.64953274;0.16304868;0.8234343;0.58498377;0.64953274;0.6057746
3;10;0.9;const;KnnBagging;0.6962617;0.14858511;0.8413398;0.70982337;0.6962617;0.6644126
5;10;0.9;const;KnnBagging;0.6728972;0.14909244;0.8352258;0.6362584;0.6728972;0.6425455
10;10;0.9;const;KnnBagging;0.682243;0.15630558;0.8359027;0.6188117;0.682243;0.6399787
2;10;0.9;const;KnnAdaBoost;0.62616825;0.13422003;0.8140667;0.63791955;0.62616825;0.6165269
3;10;0.9;const;KnnAdaBoost;0.7056075;0.114902265;0.8502053;0.70473945;0.7056075;0.7033518
5;10;0.9;const;KnnAdaBoost;0.69158876;0.10513622;0.8527164;0.71448636;0.69158876;0.6944072
10;10;0.9;const;KnnAdaBoost;0.7056075;0.11056291;0.8523671;0.7109656;0.7056075;0.70738286
2;10;0.9;growing;KnnBagging;0.62616825;0.189186;0.8026247;0.59157735;0.62616825;0.5746941
3;10;0.9;growing;KnnBagging;0.6962617;0.14270844;0.8471265;0.64771885;0.6962617;0.6583542
5;10;0.9;growing;KnnBagging;0.6635514;0.1662278;0.82498467;0.70992345;0.6635514;0.6258608
10;10;0.9;growing;KnnBagging;0.6682243;0.16067332;0.8306184;0.59798247;0.6682243;0.62034273
2;10;0.9;growing;KnnAdaBoost;0.6588785;0.1229297;0.83077127;0.65312713;0.6588785;0.6539776
3;10;0.9;growing;KnnAdaBoost;0.6588785;0.1373301;0.82946116;0.67825866;0.6588785;0.64685017
5;10;0.9;growing;KnnAdaBoost;0.7056075;0.10794337;0.8569963;0.7046683;0.7056075;0.69928986
10;10;0.9;growing;KnnAdaBoost;0.6542056;0.1217911;0.831863;0.6587587;0.6542056;0.6550686
2;10;0.9;falling;KnnBagging;0.6588785;0.17446354;0.8210979;0.65506923;0.6588785;0.6186116
3;10;0.9;falling;KnnBagging;0.6682243;0.16347885;0.8265569;0.6900549;0.6682243;0.62980485
5;10;0.9;falling;KnnBagging;0.635514;0.18620928;0.80672985;0.5957318;0.635514;0.58684814
10;10;0.9;falling;KnnBagging;0.6728972;0.16372378;0.8317976;0.62058157;0.6728972;0.6275457
2;10;0.9;falling;KnnAdaBoost;0.64953274;0.1258117;0.828413;0.65623295;0.64953274;0.64957386
3;10;0.9;falling;KnnAdaBoost;0.73364484;0.10687506;0.863962;0.73068696;0.73364484;0.72969854
5;10;0.9;falling;KnnAdaBoost;0.682243;0.12666577;0.84371996;0.67180896;0.682243;0.6725083
10;10;0.9;falling;KnnAdaBoost;0.6962617;0.10541994;0.8481308;0.71272933;0.6962617;0.69616514
2;10;1.0;const;KnnBagging;0.6588785;0.16011435;0.8258581;0.6508944;0.6588785;0.62702286
3;10;1.0;const;KnnBagging;0.6869159;0.15474173;0.8357281;0.7184284;0.6869159;0.65965956
5;10;1.0;const;KnnBagging;0.6682243;0.15810406;0.829068;0.67755866;0.6682243;0.6376802
10;10;1.0;const;KnnBagging;0.69158876;0.14495657;0.8425845;0.65302896;0.69158876;0.66221
2;10;1.0;const;KnnAdaBoost;0.63084114;0.12112713;0.8235872;0.6392394;0.63084114;0.6328809
3;10;1.0;const;KnnAdaBoost;0.6682243;0.13001713;0.8328456;0.6746046;0.6682243;0.6618245
5;10;1.0;const;KnnAdaBoost;0.6728972;0.120629475;0.8385012;0.6795253;0.6728972;0.67409176
10;10;1.0;const;KnnAdaBoost;0.6869159;0.116798155;0.85037994;0.67329603;0.6869159;0.67570156
2;10;1.0;growing;KnnBagging;0.635514;0.17427555;0.81319326;0.5642666;0.635514;0.58544755
3;10;1.0;growing;KnnBagging;0.6775701;0.15958676;0.8333916;0.61472136;0.6775701;0.63537496
5;10;1.0;growing;KnnBagging;0.6542056;0.16685677;0.82066125;0.6300685;0.6542056;0.6156656
10;10;1.0;growing;KnnBagging;0.6728972;0.15930964;0.83002895;0.6491445;0.6728972;0.6389632
2;10;1.0;growing;KnnAdaBoost;0.55140185;0.14116912;0.7912481;0.6189608;0.55140185;0.5339309
3;10;1.0;growing;KnnAdaBoost;0.7196262;0.10895305;0.8613198;0.7172718;0.7196262;0.71374947
5;10;1.0;growing;KnnAdaBoost;0.6775701;0.12414865;0.83996415;0.6715019;0.6775701;0.6681932
10;10;1.0;growing;KnnAdaBoost;0.73364484;0.105844855;0.86398375;0.7332252;0.73364484;0.7309172
2;10;1.0;falling;KnnBagging;0.6588785;0.16826719;0.8213381;0.63945144;0.6588785;0.6232552
3;10;1.0;falling;KnnBagging;0.6682243;0.16428757;0.8276269;0.69806504;0.6682243;0.6286714
5;10;1.0;falling;KnnBagging;0.6401869;0.17554854;0.81417596;0.6206683;0.6401869;0.59282446
10;10;1.0;falling;KnnBagging;0.69158876;0.15834685;0.84210414;0.6354734;0.69158876;0.64307976
2;10;1.0;falling;KnnAdaBoost;0.63084114;0.118313454;0.8226701;0.663266;0.63084114;0.64105564
3;10;1.0;falling;KnnAdaBoost;0.69158876;0.11429836;0.8491789;0.68986267;0.69158876;0.6885303
5;10;1.0;falling;KnnAdaBoost;0.71028036;0.104838595;0.8651629;0.7027043;0.71028036;0.7004216
10;10;1.0;falling;KnnAdaBoost;0.6962617;0.11419628;0.8479125;0.7093532;0.6962617;0.69717413
2;25;0.1;const;KnnBagging;0.5046729;0.25527677;0.7269849;0.45539686;0.5046729;0.4529401
3;25;0.1;const;KnnBagging;0.63084114;0.18754566;0.80755967;0.5307344;0.63084114;0.5700212
5;25;0.1;const;KnnBagging;0.60280377;0.19990845;0.79061484;0.5037026;0.60280377;0.5452733
10;25;0.1;const;KnnBagging;0.6401869;0.17566805;0.81780064;0.5349269;0.6401869;0.5776697
2;25;0.1;const;KnnAdaBoost;0.55607474;0.20276125;0.77465284;0.5245647;0.55607474;0.52395785
3;25;0.1;const;KnnAdaBoost;0.54672897;0.1559592;0.7885623;0.5454165;0.54672897;0.5418744
5;25;0.1;const;KnnAdaBoost;0.56542057;0.16142672;0.79535323;0.56363714;0.56542057;0.55825335
10;25;0.1;const;KnnAdaBoost;0.55140185;0.17451113;0.7693467;0.55712277;0.55140185;0.5513305
2;25;0.1;growing;KnnBagging;0.5140187;0.24741243;0.73683286;0.47045758;0.5140187;0.44941002
3;25;0.1;growing;KnnBagging;0.5607477;0.22046989;0.76670444;0.52122444;0.5607477;0.50659615
5;25;0.1;growing;KnnBagging;0.57476634;0.2151649;0.7694559;0.5087823;0.57476634;0.51946545
10;25;0.1;growing;KnnBagging;0.61214954;0.199408;0.793934;0.52657294;0.61214954;0.55718315
2;25;0.1;growing;KnnAdaBoost;0.56542057;0.19708943;0.7682985;0.49964705;0.56542057;0.52879274
3;25;0.1;growing;KnnAdaBoost;0.5981308;0.16398479;0.80266833;0.58806705;0.5981308;0.5813873
5;25;0.1;growing;KnnAdaBoost;0.55607474;0.16484691;0.77987164;0.6018357;0.55607474;0.5587097
10;25;0.1;growing;KnnAdaBoost;0.6168224;0.14940728;0.80491745;0.63059694;0.6168224;0.61927664
2;25;0.1;falling;KnnBagging;0.49532712;0.25680053;0.72331643;0.45553413;0.49532712;0.4362452
3;25;0.1;falling;KnnBagging;0.56542057;0.22484086;0.7613984;0.4893191;0.56542057;0.51622015
5;25;0.1;falling;KnnBagging;0.60280377;0.20183755;0.78768885;0.5260912;0.60280377;0.5476989
10;25;0.1;falling;KnnBagging;0.60747665;0.20681238;0.7891737;0.5244345;0.60747665;0.55302477
2;25;0.1;falling;KnnAdaBoost;0.58411217;0.19716696;0.77277493;0.5529284;0.58411217;0.5628376
3;25;0.1;falling;KnnAdaBoost;0.5981308;0.13482715;0.809372;0.62822556;0.5981308;0.6061111
5;25;0.1;falling;KnnAdaBoost;0.53271025;0.19539298;0.76476115;0.5577695;0.53271025;0.5242967
10;25;0.1;falling;KnnAdaBoost;0.55607474;0.17456143;0.7819024;0.5394325;0.55607474;0.5408619
2;25;0.5;const;KnnBagging;0.6401869;0.17594264;0.8155298;0.5962898;0.6401869;0.58545184
3;25;0.5;const;KnnBagging;0.6682243;0.1718181;0.82675344;0.6188624;0.6682243;0.61966765
5;25;0.5;const;KnnBagging;0.64953274;0.1746492;0.82031184;0.5726019;0.64953274;0.593435
10;25;0.5;const;KnnBagging;0.6588785;0.17197645;0.8212944;0.60114783;0.6588785;0.6139502
2;25;0.5;const;KnnAdaBoost;0.58878505;0.13370468;0.8047646;0.6019047;0.58878505;0.5899953
3;25;0.5;const;KnnAdaBoost;0.6448598;0.14034672;0.82520306;0.6308257;0.6448598;0.6350775
5;25;0.5;const;KnnAdaBoost;0.6728972;0.11642094;0.8391125;0.67695105;0.6728972;0.6730985
10;25;0.5;const;KnnAdaBoost;0.63084114;0.14140625;0.818303;0.61926234;0.63084114;0.62220114
2;25;0.5;growing;KnnBagging;0.6542056;0.1798405;0.8195912;0.59336746;0.6542056;0.59887373
3;25;0.5;growing;KnnBagging;0.635514;0.18711507;0.8086951;0.53631806;0.635514;0.57523245
5;25;0.5;growing;KnnBagging;0.63084114;0.18630855;0.806708;0.586559;0.63084114;0.57667875
10;25;0.5;growing;KnnBagging;0.6448598;0.17695011;0.8181283;0.5452306;0.6448598;0.58473617
2;25;0.5;growing;KnnAdaBoost;0.57476634;0.14380963;0.7948729;0.5931445;0.57476634;0.57743686
3;25;0.5;growing;KnnAdaBoost;0.6682243;0.12806731;0.8311425;0.6799371;0.6682243;0.6664287
5;25;0.5;growing;KnnAdaBoost;0.6728972;0.12846604;0.8370819;0.6746196;0.6728972;0.6674886
10;25;0.5;growing;KnnAdaBoost;0.7056075;0.10868954;0.8578042;0.70607793;0.7056075;0.7034454
2;25;0.5;falling;KnnBagging;0.635514;0.18986183;0.8077998;0.5406014;0.635514;0.5771289
3;25;0.5;falling;KnnBagging;0.6448598;0.18320522;0.814569;0.5483803;0.6448598;0.5846377
5;25;0.5;falling;KnnBagging;0.63084114;0.18663986;0.8070574;0.53135467;0.63084114;0.5707827
10;25;0.5;falling;KnnBagging;0.6448598;0.17909302;0.81435066;0.5850738;0.6448598;0.5951042
2;25;0.5;falling;KnnAdaBoost;0.60280377;0.12887911;0.8081273;0.62351453;0.60280377;0.6063004
3;25;0.5;falling;KnnAdaBoost;0.6542056;0.1195767;0.83708185;0.6567524;0.6542056;0.6512706
5;25;0.5;falling;KnnAdaBoost;0.64953274;0.12774302;0.83520395;0.645546;0.64953274;0.63973993
10;25;0.5;falling;KnnAdaBoost;0.62616825;0.13659056;0.8130404;0.6335143;0.62616825;0.6219774
2;25;0.75;const;KnnBagging;0.635514;0.17906818;0.81251633;0.55977106;0.635514;0.58428514
3;25;0.75;const;KnnBagging;0.6775701;0.15867607;0.83238715;0.69654524;0.6775701;0.64406294
5;25;0.75;const;KnnBagging;0.6448598;0.17457691;0.8174294;0.5972691;0.6448598;0.589636
10;25;0.75;const;KnnBagging;0.6682243;0.16365433;0.82869685;0.6137796;0.6682243;0.6255229
2;25;0.75;const;KnnAdaBoost;0.6682243;0.1201432;0.8385231;0.67358327;0.6682243;0.66556597
3;25;0.75;const;KnnAdaBoost;0.6869159;0.12658614;0.83568436;0.69096124;0.6869159;0.6859488
5;25;0.75;const;KnnAdaBoost;0.6588785;0.12294041;0.8397459;0.6543504;0.6588785;0.6531165
10;25;0.75;const;KnnAdaBoost;0.64953274;0.12605774;0.8279107;0.66052103;0.64953274;0.6541915
2;25;0.75;growing;KnnBagging;0.63084114;0.18633793;0.8058127;0.59120387;0.63084114;0.57666665
3;25;0.75;growing;KnnBagging;0.6682243;0.16816555;0.8295484;0.61683357;0.6682243;0.61402607
5;25;0.75;growing;KnnBagging;0.64953274;0.17207994;0.81967854;0.60355824;0.64953274;0.6007407
10;25;0.75;growing;KnnBagging;0.6588785;0.16819742;0.82605463;0.6109222;0.6588785;0.6072608
2;25;0.75;growing;KnnAdaBoost;0.6214953;0.13931331;0.8155515;0.63096684;0.6214953;0.6194317
3;25;0.75;growing;KnnAdaBoost;0.71495324;0.11535455;0.85924536;0.7177399;0.71495324;0.70696455
5;25;0.75;growing;KnnAdaBoost;0.6635514;0.12345883;0.8305311;0.6719793;0.6635514;0.6634343
10;25;0.75;growing;KnnAdaBoost;0.6775701;0.1045419;0.84758496;0.6950763;0.6775701;0.67978436
2;25;0.75;falling;KnnBagging;0.61214954;0.197179;0.7948074;0.5181357;0.61214954;0.55667245
3;25;0.75;falling;KnnBagging;0.6775701;0.16485956;0.8298323;0.6643144;0.6775701;0.6386551
5;25;0.75;falling;KnnBagging;0.6448598;0.17707844;0.81666523;0.6004606;0.6448598;0.58903384
10;25;0.75;falling;KnnBagging;0.6448598;0.18136425;0.81173027;0.60147446;0.6448598;0.59872645
2;25;0.75;falling;KnnAdaBoost;0.6682243;0.12569645;0.83640486;0.66617304;0.6682243;0.66635567
3;25;0.75;falling;KnnAdaBoost;0.682243;0.11410274;0.844375;0.6801064;0.682243;0.6795705
5;25;0.75;falling;KnnAdaBoost;0.682243;0.11093514;0.84568524;0.6934594;0.682243;0.6855337
10;25;0.75;falling;KnnAdaBoost;0.6588785;0.13646106;0.82884973;0.65725094;0.6588785;0.65389824
2;25;0.9;const;KnnBagging;0.6542056;0.1654913;0.822037;0.62224877;0.6542056;0.61674756
3;25;0.9;const;KnnBagging;0.6869159;0.14952277;0.8396367;0.64381593;0.6869159;0.65070957
5;25;0.9;const;KnnBagging;0.6635514;0.16201174;0.8275177;0.63359326;0.6635514;0.62113446
10;25;0.9;const;KnnBagging;0.69158876;0.14876294;0.8413399;0.6598341;0.69158876;0.6609874
2;25;0.9;const;KnnAdaBoost;0.63084114;0.124129474;0.8187833;0.63351995;0.63084114;0.6285545
3;25;0.9;const;KnnAdaBoost;0.6214953;0.14469513;0.81140274;0.62091726;0.6214953;0.6194786
5;25;0.9;const;KnnAdaBoost;0.7242991;0.09853467;0.86557776;0.73015386;0.7242991;0.72390336
10;25;0.9;const;KnnAdaBoost;0.6962617;0.09361586;0.8579134;0.7208395;0.6962617;0.70273876
2;25;0.9;growing;KnnBagging;0.6588785;0.17141484;0.82646954;0.61137253;0.6588785;0.6028562
3;25;0.9;growing;KnnBagging;0.6962617;0.15320021;0.8440912;0.6713963;0.6962617;0.655305
5;25;0.9;growing;KnnBagging;0.635514;0.17808588;0.81020176;0.5788535;0.635514;0.5910723
10;25;0.9;growing;KnnBagging;0.6775701;0.16208547;0.831601;0.62608933;0.6775701;0.636897
2;25;0.9;growing;KnnAdaBoost;0.6401869;0.11806515;0.82636034;0.6553515;0.6401869;0.6456949
3;25;0.9;growing;KnnAdaBoost;0.7196262;0.10616121;0.8628701;0.7183926;0.7196262;0.7135452
5;25;0.9;growing;KnnAdaBoost;0.6635514;0.12393828;0.8329767;0.6701681;0.6635514;0.6638045
10;25;0.9;growing;KnnAdaBoost;0.71028036;0.108918615;0.853568;0.708698;0.71028036;0.7086647
2;25;0.9;falling;KnnBagging;0.6214953;0.18815011;0.80046296;0.58664435;0.6214953;0.5762469
3;25;0.9;falling;KnnBagging;0.6869159;0.15754238;0.8363394;0.71323293;0.6869159;0.65406245
5;25;0.9;falling;KnnBagging;0.6542056;0.17220609;0.82179666;0.61054146;0.6542056;0.60377645
10;25;0.9;falling;KnnBagging;0.6775701;0.16455762;0.8338283;0.6687178;0.6775701;0.62895507
2;25;0.9;falling;KnnAdaBoost;0.63084114;0.14377724;0.8132151;0.61800414;0.63084114;0.6146068
3;25;0.9;falling;KnnAdaBoost;0.682243;0.12057464;0.84088135;0.68880314;0.682243;0.677892
5;25;0.9;falling;KnnAdaBoost;0.6682243;0.122233056;0.83771515;0.6706336;0.6682243;0.66370815
10;25;0.9;falling;KnnAdaBoost;0.6682243;0.13267751;0.83280194;0.6648114;0.6682243;0.66276306
2;25;1.0;const;KnnBagging;0.6214953;0.17491351;0.8037819;0.5728815;0.6214953;0.58190334
3;25;1.0;const;KnnBagging;0.6869159;0.15105693;0.8405756;0.66832966;0.6869159;0.64851123
5;25;1.0;const;KnnBagging;0.6775701;0.15272492;0.8331296;0.67964476;0.6775701;0.65149695
10;25;1.0;const;KnnBagging;0.682243;0.1521973;0.83706003;0.626956;0.682243;0.6445246
2;25;1.0;const;KnnAdaBoost;0.60747665;0.12335703;0.8129531;0.62879336;0.60747665;0.6143202
3;25;1.0;const;KnnAdaBoost;0.6962617;0.11576342;0.8445498;0.6927098;0.6962617;0.6916374
5;25;1.0;const;KnnAdaBoost;0.69158876;0.111895934;0.8469954;0.697873;0.69158876;0.691258
10;25;1.0;const;KnnAdaBoost;0.69158876;0.10862856;0.8512534;0.69240135;0.69158876;0.68817914
2;25;1.0;growing;KnnBagging;0.64953274;0.1752551;0.8186959;0.5901956;0.64953274;0.60086155
3;25;1.0;growing;KnnBagging;0.682243;0.15643391;0.8389378;0.7080849;0.682243;0.6387327
5;25;1.0;growing;KnnBagging;0.6682243;0.16596797;0.8298105;0.665488;0.6682243;0.6234352
10;25;1.0;growing;KnnBagging;0.6869159;0.15880682;0.8368198;0.63223344;0.6869159;0.64365447
2;25;1.0;growing;KnnAdaBoost;0.6401869;0.11177292;0.8275395;0.66822463;0.6401869;0.64519536
3;25;1.0;growing;KnnAdaBoost;0.6962617;0.12065702;0.8457071;0.69713193;0.6962617;0.6949161
5;25;1.0;growing;KnnAdaBoost;0.64953274;0.12936407;0.8273211;0.65430045;0.64953274;0.64993745
10;25;1.0;growing;KnnAdaBoost;0.7056075;0.111528225;0.85437596;0.7027798;0.7056075;0.6988592
2;25;1.0;falling;KnnBagging;0.6214953;0.19072331;0.79851955;0.5611658;0.6214953;0.57267636
