glass
distance;votingInput;folds;k;TP;FP;Accuracy;Precision;Recall;F
Euclidean;weightedWithDistance;10;13;0.7548387;0.49912444;0.7548387;0.79112905;0.7548387;0.70634526
Euclidean;weightedWithDistance;10;17;0.7322581;0.55701995;0.73225814;0.79213417;0.7322581;0.6627796
Euclidean;weightedWithDistance;10;19;0.716129;0.59089094;0.716129;0.7778522;0.716129;0.6331783
Euclidean;weightedWithDistance;10;23;0.7096774;0.59396315;0.7096774;0.73905534;0.7096774;0.62875414
Euclidean;weightedWithExp;2;1;0.8;0.25761902;0.8;0.8;0.8;0.8
Euclidean;weightedWithExp;2;3;0.8;0.25761902;0.8;0.8;0.8;0.8
Euclidean;weightedWithExp;2;5;0.8;0.25761902;0.8;0.8;0.8;0.8
Euclidean;weightedWithExp;2;7;0.8;0.25761902;0.8;0.8;0.8;0.8
Euclidean;weightedWithExp;2;11;0.8;0.25761902;0.8;0.8;0.8;0.8
Euclidean;weightedWithExp;2;13;0.8032258;0.25608295;0.8032258;0.8027223;0.8032258;0.8029651
Euclidean;weightedWithExp;2;17;0.8032258;0.26132104;0.8032258;0.8017864;0.8032258;0.80242527
Euclidean;weightedWithExp;2;19;0.8032258;0.26132104;0.8032258;0.8017864;0.8032258;0.80242527
Euclidean;weightedWithExp;2;23;0.8;0.26809525;0.8;0.7980919;0.8;0.7989026
Euclidean;weightedWithExp;3;1;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;3;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;5;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;7;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;11;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;13;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;17;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;19;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;3;23;0.83225805;0.21606758;0.83225805;0.83225805;0.83225805;0.83225805
Euclidean;weightedWithExp;5;1;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;3;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;5;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;7;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;11;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;13;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;17;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;19;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;5;23;0.83225805;0.19511521;0.83225805;0.83661586;0.83225805;0.83385533
Euclidean;weightedWithExp;10;1;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;3;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;5;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;7;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;11;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;13;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;17;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;19;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithExp;10;23;0.8451613;0.18897082;0.8451613;0.84700906;0.8451613;0.84593487
Euclidean;weightedWithSquare;2;1;0.78064513;0.4030261;0.78064513;0.78345746;0.78064513;0.7587109
Euclidean;weightedWithSquare;2;3;0.7870968;0.35804915;0.7870968;0.7821914;0.7870968;0.7743566
Euclidean;weightedWithSquare;2;5;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Euclidean;weightedWithSquare;2;7;0.7709677;0.4338249;0.7709677;0.7785334;0.7709677;0.7425112
Euclidean;weightedWithSquare;2;11;0.7516129;0.4901843;0.7516129;0.7698031;0.7516129;0.7084605
Euclidean;weightedWithSquare;2;13;0.7451613;0.50897086;0.7451613;0.7682969;0.7451613;0.6960267
Euclidean;weightedWithSquare;2;17;0.7322581;0.5465438;0.73225814;0.7690965;0.7322581;0.66919327
Euclidean;weightedWithSquare;2;19;0.7129032;0.58718896;0.7129032;0.744241;0.7129032;0.6347566
Euclidean;weightedWithSquare;2;23;0.7096774;0.59396315;0.7096774;0.73905534;0.7096774;0.62875414
Euclidean;weightedWithSquare;3;1;0.83870965;0.29156682;0.83870965;0.8425361;0.83870965;0.82905805
Euclidean;weightedWithSquare;3;3;0.86774194;0.2096467;0.86774194;0.86636305;0.86774194;0.86466044
Euclidean;weightedWithSquare;3;5;0.8483871;0.27124423;0.8483871;0.8514027;0.8483871;0.8404272
Euclidean;weightedWithSquare;3;7;0.83225805;0.3103533;0.83225805;0.83851296;0.83225805;0.8204688
Euclidean;weightedWithSquare;3;11;0.8032258;0.3870353;0.8032258;0.82173693;0.8032258;0.78020304
Euclidean;weightedWithSquare;3;13;0.7967742;0.40058368;0.7967742;0.8162901;0.7967742;0.7715241
Euclidean;weightedWithSquare;3;17;0.7677419;0.46155146;0.76774186;0.79069084;0.7677419;0.73050576
Euclidean;weightedWithSquare;3;19;0.7645161;0.46832564;0.7645161;0.78767353;0.7645161;0.72572964
Euclidean;weightedWithSquare;3;23;0.7451613;0.51944697;0.7451613;0.7822359;0.7451613;0.6907876
Euclidean;weightedWithSquare;5;1;0.8516129;0.2225653;0.8516129;0.8491916;0.8516129;0.8489381
Euclidean;weightedWithSquare;5;3;0.8451613;0.2046851;0.8451613;0.844408;0.8451613;0.8447462
Euclidean;weightedWithSquare;5;5;0.84193546;0.23764975;0.84193546;0.8390888;0.84193546;0.838814
Euclidean;weightedWithSquare;5;7;0.83870965;0.27061445;0.83870965;0.8377084;0.83870965;0.8320717
Euclidean;weightedWithSquare;5;11;0.82580644;0.31342548;0.82580644;0.8289666;0.82580644;0.81449
Euclidean;weightedWithSquare;5;13;0.82258064;0.335914;0.8225806;0.8321814;0.82258064;0.8075954
Euclidean;weightedWithSquare;5;17;0.8129032;0.35623658;0.8129032;0.82366014;0.8129032;0.79538876
Euclidean;weightedWithSquare;5;19;0.8096774;0.36824882;0.8096774;0.8237802;0.8096774;0.79002213
Euclidean;weightedWithSquare;5;23;0.8;0.3885714;0.8;0.8153846;0.8;0.77730495
Euclidean;weightedWithSquare;10;1;0.8516129;0.21732719;0.8516129;0.8492669;0.8516129;0.8494335
Euclidean;weightedWithSquare;10;3;0.83870965;0.2182335;0.83870965;0.83724624;0.83870965;0.83782464
Euclidean;weightedWithSquare;10;5;0.8483871;0.22410138;0.8483871;0.84586686;0.8483871;0.8459098
Euclidean;weightedWithSquare;10;7;0.84193546;0.24812597;0.84193546;0.8393363;0.84193546;0.8376681
Euclidean;weightedWithSquare;10;11;0.8451613;0.26230416;0.8451613;0.84484786;0.8451613;0.8387889
Euclidean;weightedWithSquare;10;13;0.8451613;0.26230416;0.8451613;0.84484786;0.8451613;0.8387889
Euclidean;weightedWithSquare;10;17;0.83870965;0.28109062;0.83870965;0.8397111;0.83870965;0.83062166
Euclidean;weightedWithSquare;10;19;0.83870965;0.28109062;0.83870965;0.8397111;0.83870965;0.83062166
Euclidean;weightedWithSquare;10;23;0.83225805;0.2841628;0.83225805;0.831384;0.83225805;0.824615
Minkovsky[3];constant;2;1;0.6903226;0.6398464;0.6903226;0.7085025;0.6903226;0.58624554
Minkovsky[3];constant;2;3;0.7645161;0.42642093;0.7645161;0.76272404;0.7645161;0.7401969
Minkovsky[3];constant;2;5;0.7387097;0.5434716;0.7387097;0.7971181;0.7387097;0.6740957
Minkovsky[3];constant;2;7;0.6967742;0.6367742;0.6967742;0.7905348;0.6967742;0.5900519
Minkovsky[3];constant;2;11;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;2;13;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;2;17;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;2;19;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;2;23;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;3;1;0.7354839;0.53976965;0.7354839;0.7725581;0.7354839;0.67468786
Minkovsky[3];constant;3;3;0.83870965;0.2863287;0.83870965;0.84101385;0.83870965;0.82985455
Minkovsky[3];constant;3;5;0.7645161;0.4735637;0.7645161;0.793163;0.7645161;0.72360545
Minkovsky[3];constant;3;7;0.7129032;0.592427;0.7129032;0.75720793;0.7129032;0.6309638
Minkovsky[3];constant;3;11;0.683871;0.663871;0.683871;0.7844575;0.683871;0.56190914
Minkovsky[3];constant;3;13;0.68064517;0.6706452;0.68064517;0.78296274;0.68064517;0.5545883
Minkovsky[3];constant;3;17;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;3;19;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;3;23;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;5;1;0.7741935;0.44276497;0.7741935;0.79214525;0.7741935;0.7417777
Minkovsky[3];constant;5;3;0.816129;0.2866052;0.816129;0.8119228;0.816129;0.81045735
Minkovsky[3];constant;5;5;0.7677419;0.44583717;0.76774186;0.77836084;0.7677419;0.7362429
Minkovsky[3];constant;5;7;0.7129032;0.58718896;0.7129032;0.744241;0.7129032;0.6347566
Minkovsky[3];constant;5;11;0.683871;0.663871;0.683871;0.7844575;0.683871;0.56190914
Minkovsky[3];constant;5;13;0.683871;0.663871;0.683871;0.7844575;0.683871;0.56190914
Minkovsky[3];constant;5;17;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;5;19;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;5;23;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;10;1;0.8064516;0.37502304;0.8064516;0.82099366;0.8064516;0.7858169
Minkovsky[3];constant;10;3;0.8064516;0.28073734;0.8064516;0.80217165;0.8064516;0.80296266
Minkovsky[3];constant;10;5;0.7903226;0.3984178;0.7903226;0.80031455;0.7903226;0.76725537
Minkovsky[3];constant;10;7;0.7483871;0.51267284;0.7483871;0.7852731;0.7483871;0.69603163
Minkovsky[3];constant;10;11;0.6903226;0.65032256;0.6903226;0.7874763;0.6903226;0.57620174
Minkovsky[3];constant;10;13;0.6870968;0.6570968;0.6870968;0.785962;0.6870968;0.5691124
Minkovsky[3];constant;10;17;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;10;19;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];constant;10;23;0.67741936;0.67741936;0.6774194;0.458897;0.67741936;0.5471464
Minkovsky[3];proportional;2;1;0.8;0.3204762;0.8;0.79487175;0.8;0.791769
Minkovsky[3];proportional;2;3;0.8096774;0.2949155;0.8096774;0.80498207;0.8096774;0.8038067
Minkovsky[3];proportional;2;5;0.7967742;0.33248848;0.7967742;0.79183567;0.7967742;0.7870532
Minkovsky[3];proportional;2;7;0.7903226;0.35651305;0.7903226;0.7863669;0.7903226;0.77724326
Minkovsky[3];proportional;2;11;0.7935484;0.36545315;0.79354846;0.7930541;0.7935484;0.7778995
Minkovsky[3];proportional;2;13;0.7870968;0.38423964;0.7870968;0.7880979;0.7870968;0.7684769
Minkovsky[3];proportional;2;17;0.78064513;0.4187404;0.78064513;0.7911023;0.78064513;0.7541929
Minkovsky[3];proportional;2;19;0.7612903;0.45938557;0.7612903;0.77172893;0.7612903;0.7270222
Minkovsky[3];proportional;2;23;0.7548387;0.48341015;0.7548387;0.7731732;0.7548387;0.7133627
Minkovsky[3];proportional;3;1;0.8548387;0.23150536;0.8548387;0.85307777;0.8548387;0.8509198
Minkovsky[3];proportional;3;3;0.8548387;0.20531489;0.8548387;0.85293096;0.8548387;0.8533961
Minkovsky[3];proportional;3;5;0.85806453;0.22473119;0.85806453;0.8563137;0.85806453;0.8544977
Minkovsky[3];proportional;3;7;0.86129034;0.23367128;0.86129034;0.86124206;0.86129034;0.85645634
Minkovsky[3];proportional;3;11;0.8451613;0.2727803;0.8451613;0.84703773;0.8451613;0.83739686
Minkovsky[3];proportional;3;13;0.83870965;0.2863287;0.83870965;0.84101385;0.83870965;0.82985455
Minkovsky[3];proportional;3;17;0.82903224;0.3066513;0.82903224;0.83198106;0.82903224;0.81836754
Minkovsky[3];proportional;3;19;0.82258064;0.3201997;0.8225806;0.82594824;0.82258064;0.8105873
Minkovsky[3];proportional;3;23;0.82258064;0.335914;0.8225806;0.8321814;0.82258064;0.8075954
Minkovsky[3];proportional;5;1;0.8483871;0.20838709;0.8483871;0.84677225;0.8483871;0.8473352
Minkovsky[3];proportional;5;3;0.82903224;0.2123656;0.82903224;0.8304942;0.82903224;0.8296806
Minkovsky[3];proportional;5;5;0.83870965;0.2182335;0.83870965;0.83724624;0.83870965;0.83782464
Minkovsky[3];proportional;5;7;0.8516129;0.21208909;0.8516129;0.84947956;0.8516129;0.84990823
Minkovsky[3];proportional;5;11;0.8451613;0.23611367;0.8451613;0.8424841;0.8451613;0.84183145
Minkovsky[3];proportional;5;13;0.8548387;0.23150536;0.8548387;0.85307777;0.8548387;0.8509198
Minkovsky[3];proportional;5;17;0.86129034;0.22843318;0.86129034;0.8605072;0.86129034;0.8570117
Minkovsky[3];proportional;5;19;0.85806453;0.23520736;0.85806453;0.8573633;0.85806453;0.853405
Minkovsky[3];proportional;5;23;0.8516129;0.24875577;0.8516129;0.8510952;0.8516129;0.8461358
Minkovsky[3];proportional;10;1;0.83870965;0.2129954;0.83870965;0.83792096;0.83870965;0.83827734
Minkovsky[3];proportional;10;3;0.82580644;0.2139017;0.82580644;0.82783854;0.82580644;0.8266768
Minkovsky[3];proportional;10;5;0.84193546;0.21145928;0.84193546;0.8408221;0.84193546;0.84129244
Minkovsky[3];proportional;10;7;0.83870965;0.22870968;0.83870965;0.83625203;0.83870965;0.83685684
Minkovsky[3];proportional;10;11;0.8483871;0.22410138;0.8483871;0.84586686;0.8483871;0.8459098
Minkovsky[3];proportional;10;13;0.8483871;0.22410138;0.8483871;0.84586686;0.8483871;0.8459098
Minkovsky[3];proportional;10;17;0.8483871;0.2293395;0.8483871;0.8458344;0.8483871;0.845393
Minkovsky[3];proportional;10;19;0.8516129;0.22780338;0.8516129;0.8492592;0.8516129;0.8484219
Minkovsky[3];proportional;10;23;0.8483871;0.2293395;0.8483871;0.8458344;0.8483871;0.845393
Minkovsky[3];weightedWithDistance;2;1;0.8;0.3204762;0.8;0.79487175;0.8;0.791769
Minkovsky[3];weightedWithDistance;2;3;0.8096774;0.2949155;0.8096774;0.80498207;0.8096774;0.8038067
Minkovsky[3];weightedWithDistance;2;5;0.7967742;0.33248848;0.7967742;0.79183567;0.7967742;0.7870532
Minkovsky[3];weightedWithDistance;2;7;0.7903226;0.35651305;0.7903226;0.7863669;0.7903226;0.77724326
Minkovsky[3];weightedWithDistance;2;11;0.7935484;0.36545315;0.79354846;0.7930541;0.7935484;0.7778995
Minkovsky[3];weightedWithDistance;2;13;0.7870968;0.38423964;0.7870968;0.7880979;0.7870968;0.7684769
Minkovsky[3];weightedWithDistance;2;17;0.78064513;0.4187404;0.78064513;0.7911023;0.78064513;0.7541929
Minkovsky[3];weightedWithDistance;2;19;0.7612903;0.45938557;0.7612903;0.77172893;0.7612903;0.7270222
Minkovsky[3];weightedWithDistance;2;23;0.7548387;0.48341015;0.7548387;0.7731732;0.7548387;0.7133627
Minkovsky[3];weightedWithDistance;3;1;0.8548387;0.23150536;0.8548387;0.85307777;0.8548387;0.8509198
Minkovsky[3];weightedWithDistance;3;3;0.8548387;0.20531489;0.8548387;0.85293096;0.8548387;0.8533961
Minkovsky[3];weightedWithDistance;3;5;0.85806453;0.22473119;0.85806453;0.8563137;0.85806453;0.8544977
Minkovsky[3];weightedWithDistance;3;7;0.86129034;0.23367128;0.86129034;0.86124206;0.86129034;0.85645634
Minkovsky[3];weightedWithDistance;3;11;0.8451613;0.2727803;0.8451613;0.84703773;0.8451613;0.83739686
Minkovsky[3];weightedWithDistance;3;13;0.83870965;0.2863287;0.83870965;0.84101385;0.83870965;0.82985455
Minkovsky[3];weightedWithDistance;3;17;0.82903224;0.3066513;0.82903224;0.83198106;0.82903224;0.81836754
Minkovsky[3];weightedWithDistance;3;19;0.82258064;0.3201997;0.8225806;0.82594824;0.82258064;0.8105873
Minkovsky[3];weightedWithDistance;3;23;0.82258064;0.335914;0.8225806;0.8321814;0.82258064;0.8075954
Minkovsky[3];weightedWithDistance;5;1;0.8483871;0.20838709;0.8483871;0.84677225;0.8483871;0.8473352
Minkovsky[3];weightedWithDistance;5;3;0.82903224;0.2123656;0.82903224;0.8304942;0.82903224;0.8296806
Minkovsky[3];weightedWithDistance;5;5;0.83870965;0.2182335;0.83870965;0.83724624;0.83870965;0.83782464
Minkovsky[3];weightedWithDistance;5;7;0.8516129;0.21208909;0.8516129;0.84947956;0.8516129;0.84990823
Minkovsky[3];weightedWithDistance;5;11;0.8451613;0.23611367;0.8451613;0.8424841;0.8451613;0.84183145
Minkovsky[3];weightedWithDistance;5;13;0.8548387;0.23150536;0.8548387;0.85307777;0.8548387;0.8509198
Minkovsky[3];weightedWithDistance;5;17;0.86129034;0.22843318;0.86129034;0.8605072;0.86129034;0.8570117
Minkovsky[3];weightedWithDistance;5;19;0.85806453;0.23520736;0.85806453;0.8573633;0.85806453;0.853405
Minkovsky[3];weightedWithDistance;5;23;0.8516129;0.24875577;0.8516129;0.8510952;0.8516129;0.8461358
Minkovsky[3];weightedWithDistance;10;1;0.83870965;0.2129954;0.83870965;0.83792096;0.83870965;0.83827734
Minkovsky[3];weightedWithDistance;10;3;0.82580644;0.2139017;0.82580644;0.82783854;0.82580644;0.8266768
Minkovsky[3];weightedWithDistance;10;5;0.84193546;0.21145928;0.84193546;0.8408221;0.84193546;0.84129244
Minkovsky[3];weightedWithDistance;10;7;0.83870965;0.22870968;0.83870965;0.83625203;0.83870965;0.83685684
Minkovsky[3];weightedWithDistance;10;11;0.8483871;0.22410138;0.8483871;0.84586686;0.8483871;0.8459098
Minkovsky[3];weightedWithDistance;10;13;0.8483871;0.22410138;0.8483871;0.84586686;0.8483871;0.8459098
Minkovsky[3];weightedWithDistance;10;17;0.8483871;0.2293395;0.8483871;0.8458344;0.8483871;0.845393
Minkovsky[3];weightedWithDistance;10;19;0.8516129;0.22780338;0.8516129;0.8492592;0.8516129;0.8484219
Minkovsky[3];weightedWithDistance;10;23;0.8483871;0.2293395;0.8483871;0.8458344;0.8483871;0.845393
Minkovsky[3];weightedWithExp;2;1;0.7612903;0.4331951;0.7612903;0.7591898;0.7612903;0.73584086
Minkovsky[3];weightedWithExp;2;3;0.7709677;0.37096775;0.7709677;0.76286924;0.7709677;0.7589432
Minkovsky[3];weightedWithExp;2;5;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;7;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;11;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;13;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;17;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;19;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;2;23;0.7645161;0.43165898;0.7645161;0.76455206;0.7645161;0.73860985
Minkovsky[3];weightedWithExp;3;1;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;3;0.83225805;0.27368665;0.83225805;0.8299286;0.83225805;0.82606655
Minkovsky[3];weightedWithExp;3;5;0.7903226;0.37746543;0.7903226;0.79134965;0.7903226;0.77261275
Minkovsky[3];weightedWithExp;3;7;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;11;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;13;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;17;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;19;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;3;23;0.783871;0.39625192;0.783871;0.7867173;0.783871;0.7629553
Minkovsky[3];weightedWithExp;5;1;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;3;0.7935484;0.30783412;0.79354846;0.78793687;0.7935484;0.7883603
Minkovsky[3];weightedWithExp;5;5;0.7645161;0.38451612;0.7645161;0.7556581;0.7645161;0.7510116
Minkovsky[3];weightedWithExp;5;7;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;11;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;13;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;17;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;19;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;5;23;0.7677419;0.38821813;0.76774186;0.7599915;0.7677419;0.75265336
Minkovsky[3];weightedWithExp;10;1;0.8096774;0.32110602;0.8096774;0.807136;0.8096774;0.79968524
Minkovsky[3];weightedWithExp;10;3;0.816129;0.27089092;0.816129;0.8121065;0.816129;0.812498
Minkovsky[3];weightedWithExp;10;5;0.8064516;0.317404;0.8064516;0.8024655;0.8064516;0.79763263
Minkovsky[3];weightedWithExp;10;7;0.8096774;0.32110602;0.8096774;0.807136;0.8096774;0.79968524
Minkovsky[3];weightedWithExp;10;11;0.8096774;0.32110602;0.8096774;0.807136;0.8096774;0.79968524
